"item_id";"company_id";"part_number";"name";"description";"barcode";"location_room";"location_row";"location_column";"location_shelf";"category_id";"current_quantity";"available_quantity";"recommended_lowest_quantity";"recommended_highest_quantity";"remarks";"active";"image_url";"sale_price";"factory_due_date";"suppliers_id";"fits_in_model";"created";"modified";"deleted";
"3913";"0";"9016078";"Vertical channel bar right and left";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3914";"0";"9016530";"Oven burner chamber";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3915";"0";"9016677";"TOP - unit";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3916";"0";"9016731";"Knobs shield 600";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3917";"0";"9018033";"Door decoration strip";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3918";"0";"9018072";"Door hadle white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3919";"0";"9019034";"Hanger of container GRAM";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3920";"0";"9019072";"Gas fitthings unit  G6E3.43S2Z";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3921";"0";"9019143";"Door hadle 52 brown";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3922";"0";"9019157";"Container vegetables small blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3923";"0";"9019158";"Container vegetables blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3924";"0";"9019159";"Container vegetables large blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3925";"0";"9019160";"Shelf MIDI blue";"please look under 1944568 , 9039647
no longer available";"NULL";"2";"C";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"2011-12-02 11:06:40";"February 10, 2015, 11:54 am";"0000-00-00 00:00:00";
"3926";"0";"9019161";"Shelf MINI blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3927";"0";"9019162";"Cover of shelf MIDI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3928";"0";"9019163";"Shelf door MINI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3929";"0";"9019164";"Shelf MAXI blue";"please look under 1944572";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"2011-12-02 11:08:45";"2011-12-02 11:08:45";"0000-00-00 00:00:00";
"3930";"0";"9019165";"Lift cover blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3931";"0";"9019166";"Upper drawer blue";"REPLACED BY 9039662";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"2011-11-22 11:14:34";"2011-11-22 11:14:34";"0000-00-00 00:00:00";
"3932";"0";"9019167";"Cover of bottom basket blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3933";"0";"9019206";"Lift cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3934";"0";"9019207";"Upper drawer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3935";"0";"9019208";"Cover of bottom basket gr.";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3936";"0";"9019232";"Big freezer assembly door";"NO LONGER AVAILABLE PART ";"NULL";"0";"0";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"February 27, 2013, 2:51 pm";"0000-00-00 00:00:00";
"3937";"0";"9019233";"Small freezer assembly door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3938";"0";"9019391";"Aggregate door of refrigerator";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3939";"0";"9019392";"Freezer assembly door";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3940";"0";"9019557";"Oven chamber unit";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3941";"0";"9019838";"External glass panel sub-unit 446-380";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3942";"0";"9020118";"Knob unit G611.00/09.8372.01 white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3943";"0";"9020195";"Cooker plate.PB4ES11S z l.Amica";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3944";"0";"9020198";"Cooker plate PG4ES11S z l.Amica";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3945";"0";"9020205";"Cooker plate withe logo Amica";"cooker plate with amica logo";"9020205";"2";"E";"3";"1";"0";"3.0";"3.0";"0.0";"0.0";"cooker plate with amica logo - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"22.0";"0000-00-00";"10";"NULL";"2011-09-09 12:50:55";"March 28, 2012, 3:24 pm";"0000-00-00 00:00:00";
"3946";"0";"9020371";"Lover heater cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3947";"0";"9020386";"External glass panel sub-unit white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3948";"0";"9020663";"Distribution board.white ( - ) 6M C602";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3949";"0";"9020725";"Knob unit.";"Knob unit.";"9020725";"2";"E";"4";"3";"0";"4.0";"4.0";"0.0";"0.0";"Knob unit. - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"1.8";"0000-00-00";"10";"NULL";"2011-09-09 12:51:10";"March 30, 2012, 10:46 am";"0000-00-00 00:00:00";
"3950";"0";"9020726";"Knob unit.";"Knob unit.";"9020726";"2";"E";"4";"2";"0";"4.0";"4.0";"0.0";"0.0";"Knob unit. - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"3.6";"0000-00-00";"10";"NULL";"2011-09-09 12:42:54";"March 30, 2012, 10:47 am";"0000-00-00 00:00:00";
"3951";"0";"9020809";"Knob unit G611.00/09.8472.01 white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3952";"0";"9021514";"Housing 38  PA4.02.01.101 0-6 mm";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3953";"0";"9021515";"Housing 47 PA5.02.01.101 gr.0-6mm";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3954";"0";"9021684";"Tank sub-assembly A/A/B-C40  CACO3";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3955";"0";"9021685";"Tank frontal part 47  CaCO3";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3956";"0";"9021799";"Element's of building 1-drzw.";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3957";"0";"9021800";"Element's of building 2-drzw.2006 (nev)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3958";"0";"9021904";"Cover of bottom basket M60 small blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3959";"0";"9021905";"Cover of bottom basket M60 blue";"no longer available";"NULL";"2";"C";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"June 18, 2013, 11:50 am";"0000-00-00 00:00:00";
"3960";"0";"9021906";"Drawer big M60 blue";"same as 1941669. no longer available";"NULL";"2";"C";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"June 18, 2013, 11:49 am";"0000-00-00 00:00:00";
"3961";"0";"9021907";"Drawer small M60 blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3962";"0";"9022096";"Runner left M60";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3963";"0";"9022097";"Runner right M60";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3964";"0";"9022098";"Hinge upper unit M60";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3965";"0";"9022099";"Hinge bottom unit M60";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3966";"0";"9022107";"Knob unit G611.00/09.372.01 white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3967";"0";"9022114";"Seal 10x8 - 2-21m/szt";"seal";"9022114";"2";"K";"1";"1";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"4.5";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"October 29, 2014, 10:56 am";"0000-00-00 00:00:00";
"3968";"0";"9022507";"Drawer container black";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3969";"0";"9022618";"Door unit E60`00 white grip E630-white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3970";"0";"9022746";"Container vegetables M60.KS blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"3971";"0";"9022814";"Hinge bottom unit.M60.KS left";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
